yearID,Name,teamID,IP,PAu,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,BA,OBP,SLG,OPS,BAbip,TB,GDP,HBP,SH,SF,IBB,ROE
2017,porceri01,BOS,203.1,,33,885,824,125,236,54,3,38,15,4,48,181,0.286,0.328,0.498,0.826,0.324,410,18,6,1,6,1,12
2017,poundbr01,LAA,10.1,,11,54,47,12,17,3,1,4,2,0,5,12,0.362,0.434,0.723,1.157,0.419,34,0,1,1,0,1,0
2017,povsema01,SEA,3.2,,3,21,20,5,9,2,0,1,0,0,1,2,0.45,0.476,0.7,1.176,0.471,14,1,0,0,0,0,1
2017,pressry01,MIN,61.1,,57,252,227,34,52,9,0,10,4,0,19,61,0.229,0.296,0.401,0.697,0.268,91,7,3,2,1,5,2
2017,priceda01,BOS,74.2,,16,317,287,30,65,14,0,8,2,2,24,76,0.226,0.293,0.359,0.652,0.278,103,2,4,0,2,0,4
2017,pruitau01,TBR,83,,30,371,343,55,103,23,2,11,8,0,22,66,0.3,0.351,0.475,0.827,0.346,163,6,5,1,0,2,6
2017,putnaza01,CHW,8.2,,7,28,27,1,2,1,0,0,0,0,1,9,0.074,0.107,0.111,0.218,0.111,3,1,0,0,0,0,0
2017,quackke01,SDP,26.1,,20,125,107,23,32,4,0,5,0,0,16,23,0.299,0.392,0.477,0.869,0.338,51,3,1,0,1,0,2
2017,quallch01,COL,16.2,,19,72,66,11,17,3,1,3,1,0,5,11,0.258,0.31,0.47,0.78,0.269,31,1,0,1,0,0,1
2017,quintjo01,TOT,188.2,,32,790,715,92,170,36,4,23,10,6,61,207,0.238,0.305,0.396,0.701,0.301,283,14,10,1,3,4,12
2017,quintjo01,CHW,104.1,,18,444,399,55,98,21,3,14,3,3,40,109,0.246,0.316,0.419,0.735,0.302,167,8,2,1,2,1,6
2017,quintjo01,CHC,84.1,,14,346,316,37,72,15,1,9,7,3,21,98,0.228,0.292,0.367,0.659,0.3,116,6,8,0,1,3,6
2017,ramirca01,TOR,16.2,,12,58,54,5,6,2,0,3,1,0,3,14,0.111,0.172,0.315,0.487,0.081,17,2,1,0,0,0,0
2017,ramirer02,TOT,131.1,,37,539,497,70,123,31,0,22,5,2,31,109,0.247,0.291,0.443,0.733,0.271,220,12,2,2,7,2,5
2017,ramirer02,TBR,69.1,,26,282,262,39,66,15,0,10,3,0,16,55,0.252,0.295,0.424,0.719,0.281,111,9,1,1,2,1,2
2017,ramirer02,SEA,62,,11,257,235,31,57,16,0,12,2,2,15,54,0.243,0.285,0.464,0.749,0.259,109,3,1,1,5,1,3
2017,ramirjc01,LAA,147.1,,27,620,558,72,149,26,1,21,14,5,49,105,0.267,0.331,0.43,0.761,0.294,240,19,6,3,4,1,4
2017,ramirjo02,ATL,62,,68,258,221,26,45,10,0,9,8,1,29,56,0.204,0.307,0.371,0.678,0.228,82,6,5,1,2,1,2
2017,ramirne01,TOT,31.1,,29,153,128,30,35,5,0,6,1,1,21,44,0.273,0.373,0.453,0.826,0.358,58,0,1,0,3,0,1
2017,ramirne01,SFG,10.1,,9,53,47,15,15,3,0,2,0,1,4,18,0.319,0.377,0.511,0.888,0.464,24,0,1,0,1,0,1
2017,ramirne01,NYM,21,,20,100,81,15,20,2,0,4,1,0,17,26,0.247,0.37,0.42,0.79,0.302,34,0,0,0,2,0,0
2017,ramirno01,TOT,13,,12,49,44,5,6,1,0,2,0,0,5,14,0.136,0.224,0.295,0.52,0.143,13,1,0,0,0,0,1
2017,ramirno01,BOS,4.2,,2,18,17,2,3,0,0,2,0,0,1,4,0.176,0.222,0.529,0.752,0.091,9,0,0,0,0,0,0
2017,ramirno01,LAA,8.1,,10,31,27,3,3,1,0,0,0,0,4,10,0.111,0.226,0.148,0.374,0.176,4,1,0,0,0,0,1
2017,ramosaj01,TOT,58.2,,61,258,220,27,49,6,2,7,1,0,34,72,0.223,0.331,0.364,0.694,0.296,80,3,2,1,1,1,0
2017,ramosaj01,MIA,39.2,,40,171,146,17,30,4,1,4,1,0,22,47,0.205,0.318,0.329,0.646,0.274,48,3,2,1,0,1,0
2017,ramosaj01,NYM,19,,21,87,74,10,19,2,1,3,0,0,12,25,0.257,0.356,0.432,0.789,0.34,32,0,0,0,1,0,0
2017,ramosed02,PHI,57.2,,59,256,225,29,57,7,3,4,2,2,28,75,0.253,0.335,0.364,0.699,0.361,82,3,0,2,1,3,3
2017,ravinjo01,LAD,16.2,,14,71,61,12,12,1,3,4,1,0,9,19,0.197,0.31,0.508,0.818,0.211,31,1,1,0,0,1,0
2017,rayro02,ARI,162,,28,665,582,57,116,18,2,23,8,8,71,218,0.199,0.29,0.356,0.646,0.27,207,8,5,4,3,3,5
2017,reedad01,TOT,76,,77,306,287,24,65,12,1,11,0,1,15,76,0.226,0.266,0.39,0.656,0.267,112,1,1,1,2,3,0
2017,reedad01,NYM,49,,48,200,192,14,49,9,1,6,0,0,6,48,0.255,0.275,0.406,0.681,0.307,78,1,0,0,2,1,0
2017,reedad01,BOS,27,,29,106,95,10,16,3,0,5,0,1,9,28,0.168,0.248,0.358,0.606,0.177,34,0,1,1,0,2,0
2017,reedco01,CIN,17.2,,12,79,60,11,11,4,0,3,0,0,19,17,0.183,0.38,0.4,0.78,0.2,24,3,0,0,0,3,1
2017,reiniza01,DET,9.2,,10,47,43,8,16,2,0,3,0,0,3,5,0.372,0.404,0.628,1.032,0.361,27,1,0,0,1,0,0
2017,rhameja01,NYM,9,,9,45,36,9,12,5,0,2,0,0,7,7,0.333,0.432,0.639,1.071,0.357,23,1,0,1,1,0,0
2017,richacl01,SDP,197.1,,32,858,780,114,240,48,8,24,4,10,59,151,0.308,0.36,0.482,0.842,0.354,376,32,8,6,5,6,7
2017,richaga01,LAA,27.2,,6,108,100,8,18,5,0,1,0,0,7,27,0.18,0.234,0.26,0.494,0.236,26,1,0,1,0,0,1
2017,riosya01,PHI,16.1,,13,73,63,8,15,2,1,4,0,0,9,17,0.238,0.333,0.492,0.825,0.262,31,0,0,1,0,1,0
2017,roarkta01,WSN,181.1,,32,776,701,105,178,31,4,23,8,5,64,166,0.254,0.321,0.408,0.729,0.302,286,16,6,3,2,5,9
2017,roberda08,TOT,68.1,,61,264,237,14,35,8,0,6,1,0,23,98,0.148,0.231,0.257,0.488,0.216,61,4,3,0,1,5,1
2017,roberda08,CHW,33.1,,31,132,119,10,21,5,0,4,1,0,11,47,0.176,0.258,0.319,0.577,0.25,38,2,2,0,0,3,0
2017,roberda08,NYY,35,,30,132,118,4,14,3,0,2,0,0,12,51,0.119,0.205,0.195,0.399,0.182,23,2,1,0,1,2,1
2017,robleha01,NYM,56.2,,46,247,208,31,47,6,2,10,3,2,29,60,0.226,0.332,0.418,0.75,0.264,87,3,5,3,2,2,1
2017,rodnefe01,ARI,55.1,,61,231,200,29,40,6,1,3,5,2,26,65,0.2,0.297,0.285,0.582,0.278,57,3,2,2,1,3,2
2017,rodonca01,CHW,69.1,,12,297,260,35,64,14,0,12,12,2,31,76,0.246,0.331,0.438,0.77,0.299,114,7,3,1,2,0,3
2017,rodried05,BOS,137.1,,25,582,523,66,126,33,3,19,2,3,50,150,0.241,0.312,0.424,0.736,0.3,222,6,5,1,3,1,3
2017,rodrifr03,DET,25.1,,28,118,106,23,31,10,0,9,3,1,11,23,0.292,0.364,0.642,1.006,0.297,68,0,1,0,0,1,1
2017,rodrijo06,PHI,27,,26,134,114,26,37,9,0,4,0,0,15,18,0.325,0.421,0.509,0.93,0.359,58,6,4,1,0,3,3
2017,rodriri04,TEX,13,,16,60,54,9,17,3,0,3,1,0,4,11,0.315,0.367,0.537,0.904,0.341,29,0,1,0,1,0,0
2017,rodriri05,BAL,5.2,,5,31,27,9,12,3,0,4,0,0,3,3,0.444,0.516,1,1.516,0.4,27,2,1,0,0,1,0
2017,roech01,TOT,10.2,,12,44,38,5,7,1,0,1,1,0,5,13,0.184,0.295,0.289,0.585,0.25,11,1,1,0,0,0,1
2017,roech01,ATL,2,,3,13,10,4,3,0,0,0,0,0,2,1,0.3,0.462,0.3,0.762,0.333,3,0,1,0,0,0,1
2017,roech01,TBR,8.2,,9,31,28,1,4,1,0,1,1,0,3,12,0.143,0.226,0.286,0.512,0.2,8,1,0,0,0,0,0
2017,rogerta01,MIN,55.2,,69,237,211,20,52,8,0,6,4,1,21,49,0.246,0.323,0.37,0.693,0.295,78,4,3,2,0,5,1
2017,romansa01,CIN,87,,16,384,331,49,91,27,2,9,2,4,37,73,0.275,0.349,0.45,0.799,0.322,149,5,4,6,6,2,2
2017,romeren01,WSN,55.2,,53,245,217,26,55,10,1,7,10,2,23,65,0.253,0.331,0.406,0.736,0.327,88,6,3,0,2,2,5
2017,rominan01,DET,1,,2,6,3,0,1,0,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0.25,1,0,1,0,1,0,0
2017,romose01,TOT,55.2,,55,224,203,23,42,9,0,9,5,1,19,59,0.207,0.277,0.384,0.661,0.243,78,3,1,0,1,2,2
2017,romose01,LAD,25,,30,108,96,17,23,6,0,7,1,1,12,31,0.24,0.324,0.521,0.845,0.276,50,1,0,0,0,1,1
2017,romose01,TBR,30.2,,25,116,107,6,19,3,0,2,4,0,7,28,0.178,0.233,0.262,0.494,0.218,28,2,1,0,1,1,1
2017,rondobr01,DET,15.2,,21,76,64,19,21,4,1,1,2,1,10,22,0.328,0.421,0.469,0.89,0.476,30,0,1,0,1,2,0
2017,rondohe01,CHC,57.1,,61,237,215,30,50,9,1,10,6,1,20,69,0.233,0.301,0.423,0.724,0.294,91,6,1,1,0,0,0
2017,rosarra01,MIN,2.1,,2,15,14,8,7,2,0,1,0,0,0,2,0.5,0.533,0.857,1.39,0.545,12,0,1,0,0,0,0
2017,rosentr01,STL,47.2,,50,202,176,20,37,1,1,3,1,1,20,76,0.21,0.294,0.278,0.572,0.34,49,1,2,1,3,0,2
2017,rossjo01,WSN,73.2,,13,323,296,44,88,17,1,16,2,0,20,68,0.297,0.344,0.524,0.867,0.34,155,7,1,5,0,2,0
2017,rossro01,BOS,9,,8,45,37,7,12,1,1,0,0,0,5,9,0.324,0.444,0.405,0.85,0.429,15,2,3,0,0,1,0
2017,rossty01,TEX,49,,12,238,193,46,53,13,0,7,10,0,37,36,0.275,0.405,0.451,0.856,0.305,87,6,6,0,1,0,3
2017,rosscza01,TOT,7.2,,10,32,31,4,9,1,0,2,0,0,0,10,0.29,0.29,0.516,0.806,0.368,16,1,0,0,0,0,0
2017,rosscza01,CHC,0.2,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,rosscza01,COL,7,,9,30,29,4,9,1,0,2,0,0,0,10,0.31,0.31,0.552,0.862,0.412,16,1,0,0,0,0,0
2017,rowlech01,TOR,18.2,,6,89,79,14,24,2,3,4,1,0,10,11,0.304,0.382,0.557,0.939,0.313,44,1,0,0,0,0,0
2017,rucindr01,MIN,4.1,,2,23,21,5,10,2,0,2,0,0,2,5,0.476,0.522,0.857,1.379,0.571,18,1,0,0,0,0,0
2017,ruizca01,SEA,1,,1,7,5,1,2,1,0,1,0,0,2,1,0.4,0.571,1.2,1.771,0.333,6,0,0,0,0,0,0
2017,ruizjo01,SDP,1,,1,4,3,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25,0,0,0,0,0,0,0,0
2017,runzlda01,PIT,4,,8,20,18,4,7,2,0,2,0,0,2,4,0.389,0.45,0.833,1.283,0.417,15,0,0,0,0,0,1
2017,rusinch01,COL,85,,60,340,313,31,75,8,1,9,2,3,19,71,0.24,0.287,0.358,0.645,0.28,112,10,3,2,3,1,3
2017,ryanky01,DET,5.2,,8,29,21,5,9,1,0,0,1,0,7,1,0.429,0.552,0.476,1.028,0.429,10,4,0,0,1,1,0
2017,ryuhy01,LAD,126.2,,25,541,487,58,128,27,2,22,2,1,45,116,0.263,0.33,0.462,0.792,0.303,225,11,4,4,1,3,6
2017,rzepcma01,SEA,31.1,,64,137,115,16,29,4,0,2,3,1,20,25,0.252,0.368,0.339,0.707,0.307,39,6,1,0,0,5,1
2017,sabatc.01,NYY,148.2,,27,623,566,64,139,20,3,21,4,5,50,120,0.246,0.312,0.403,0.715,0.278,228,10,5,2,0,1,3
2017,salasfe01,TOT,58.2,,61,263,229,39,67,13,0,7,5,3,22,56,0.293,0.345,0.441,0.786,0.347,101,4,0,5,7,6,6
2017,salasfe01,NYM,45,,48,214,187,35,60,9,0,7,4,3,20,47,0.321,0.381,0.481,0.862,0.39,90,3,0,4,3,6,5
2017,salasfe01,LAA,13.2,,13,49,42,4,7,4,0,0,1,0,2,9,0.167,0.188,0.262,0.449,0.189,11,1,0,1,4,0,1
2017,salazda01,CLE,103,,23,439,388,51,94,19,0,14,1,3,44,145,0.242,0.322,0.399,0.721,0.345,155,10,3,1,3,0,3
2017,salech01,BOS,214.1,,32,851,794,73,165,34,3,24,10,2,43,308,0.208,0.254,0.349,0.603,0.303,277,11,8,2,4,0,5
2017,samarje01,SFG,207.2,,32,847,801,107,204,40,12,30,6,7,32,205,0.255,0.287,0.447,0.734,0.305,358,11,6,4,4,1,6
2017,sanchaa01,TOR,36,,8,167,146,24,42,7,0,6,5,1,20,24,0.288,0.377,0.459,0.836,0.31,67,5,1,0,0,0,3
2017,sanchan03,PIT,12.1,,8,54,52,12,16,3,0,5,0,0,1,10,0.308,0.315,0.654,0.969,0.289,34,0,0,0,1,0,0
2017,sanchan01,DET,105.1,,28,482,444,81,139,24,1,26,13,6,29,104,0.313,0.358,0.547,0.906,0.356,243,3,4,2,3,1,3
2017,santaed01,PIT,18,,19,81,67,8,16,6,0,2,1,0,12,20,0.239,0.363,0.418,0.78,0.311,28,2,1,1,0,1,1
2017,santaer01,MIN,211.1,,33,864,786,85,177,28,5,31,11,2,61,167,0.225,0.286,0.392,0.678,0.247,308,8,8,4,4,2,4
2017,santihe01,MIN,70.1,,15,311,274,44,70,6,0,15,8,2,31,51,0.255,0.341,0.442,0.782,0.263,121,3,5,0,1,0,1
2017,santolu01,TOR,16.2,,10,68,64,5,15,5,0,4,1,0,4,16,0.234,0.279,0.5,0.779,0.25,32,1,0,0,0,0,0
2017,sardilu01,SDP,1,,1,4,4,0,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.25,1,0,0,0,0,0,0
2017,saupowa01,DET,62.2,,45,280,240,36,64,9,0,9,6,3,31,44,0.267,0.362,0.417,0.779,0.291,100,5,6,1,2,5,0
2017,scahiro01,MIL,22.1,,18,97,82,14,21,5,0,3,2,0,10,10,0.256,0.351,0.427,0.777,0.254,35,6,3,0,2,4,4
2017,schepta01,TEX,4,,5,21,17,3,5,2,0,0,1,0,3,5,0.294,0.429,0.412,0.84,0.417,7,0,1,0,0,0,0
2017,scherma01,WSN,200.2,,31,780,709,62,126,30,2,22,7,3,55,268,0.178,0.247,0.319,0.566,0.248,226,13,11,4,1,2,5
2017,schugaj01,PIT,32,,32,136,120,8,31,5,1,3,0,1,14,27,0.258,0.333,0.392,0.725,0.308,47,2,0,1,1,2,0
2017,scottro02,BOS,35.2,,57,141,123,16,22,3,1,7,0,1,13,31,0.179,0.27,0.39,0.66,0.172,48,2,3,0,2,1,1
2017,scottta01,BAL,1.2,,2,9,7,2,2,1,0,0,0,0,2,2,0.286,0.444,0.429,0.873,0.4,3,0,0,0,0,0,0
2017,scribev01,SEA,7.1,,8,34,33,9,13,3,0,3,1,0,0,6,0.394,0.394,0.758,1.152,0.417,25,1,0,1,0,0,0
2017,scribtr01,LAA,23.2,,10,99,87,14,17,3,1,7,0,0,10,18,0.195,0.293,0.494,0.787,0.161,43,1,2,0,0,0,1
2017,senzaan01,COL,134.2,,36,564,504,72,128,28,5,18,4,1,47,102,0.254,0.32,0.437,0.756,0.283,220,17,4,4,5,1,2
2017,severlu01,NYY,193.1,,31,783,720,73,150,30,0,21,4,2,51,230,0.208,0.266,0.338,0.603,0.274,243,11,6,3,2,0,11
2017,sewalpa01,NYM,65.1,,57,275,245,36,58,15,1,8,0,0,21,69,0.237,0.301,0.404,0.706,0.292,99,5,3,3,3,2,2
2017,shackke01,CIN,30.2,,26,135,118,16,30,2,0,6,0,0,13,38,0.254,0.341,0.424,0.764,0.32,50,3,3,0,1,0,0
2017,shawbr01,CLE,76.2,,79,312,288,36,71,12,2,5,3,0,22,73,0.247,0.299,0.354,0.653,0.313,102,18,0,1,1,3,8
2017,sherfji01,ARI,10.2,,11,37,35,0,5,3,0,0,1,1,2,9,0.143,0.189,0.229,0.418,0.192,8,1,0,0,0,0,0
2017,sherrry01,STL,14.1,,13,60,55,5,13,2,0,2,1,0,4,15,0.236,0.3,0.382,0.682,0.289,21,1,1,0,0,0,0
2017,shielja02,CHW,117,,21,516,459,72,116,22,3,27,9,0,53,103,0.253,0.334,0.49,0.824,0.271,225,6,3,1,0,3,3
2017,shiplbr01,ARI,25,,10,122,103,18,31,9,1,5,2,0,15,18,0.301,0.388,0.553,0.942,0.317,57,3,1,0,2,1,2
2017,shoemma01,LAA,77.2,,14,326,291,41,73,13,2,15,4,3,28,69,0.251,0.324,0.464,0.788,0.279,135,7,4,1,1,0,1
2017,shrevch01,NYY,45.1,,44,198,171,20,35,11,0,8,0,0,25,58,0.205,0.303,0.409,0.712,0.252,70,0,0,0,2,3,2
2017,siegrke01,TOT,39.1,,46,172,148,21,39,10,1,5,2,2,22,43,0.264,0.36,0.446,0.806,0.337,66,5,1,0,1,2,2
2017,siegrke01,STL,34.1,,39,151,129,19,35,8,1,4,2,2,20,36,0.271,0.371,0.442,0.813,0.344,57,5,1,0,1,2,2
2017,siegrke01,PHI,5,,7,21,19,2,4,2,0,1,0,0,2,7,0.211,0.286,0.474,0.759,0.273,9,0,0,0,0,0,0
2017,simmosh01,SEA,7.2,,9,30,24,6,4,1,0,1,0,0,4,8,0.167,0.267,0.333,0.6,0.176,8,3,0,0,2,0,1
2017,simslu01,ATL,57.2,,14,255,222,37,64,17,2,9,3,5,23,44,0.288,0.364,0.505,0.869,0.324,112,3,4,5,1,2,0
2017,sippto01,HOU,37.1,,46,165,146,25,36,10,2,8,6,0,16,39,0.247,0.323,0.507,0.83,0.28,74,1,1,1,1,2,2
2017,skaggty01,LAA,85,,16,365,329,46,90,19,0,13,9,1,28,76,0.274,0.34,0.45,0.79,0.318,148,11,6,0,2,0,2
2017,skogler01,KCR,18,,7,93,80,20,30,10,0,2,0,1,12,14,0.375,0.452,0.575,1.027,0.431,46,1,0,0,1,0,0
2017,slanida01,SFG,1,,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,slegeaa01,MIN,15.1,,4,63,57,12,12,2,0,3,1,1,6,9,0.211,0.286,0.404,0.689,0.2,23,1,0,0,0,0,1
2017,smithca03,NYY,18.2,,9,86,75,16,21,4,0,4,0,0,10,18,0.28,0.36,0.493,0.854,0.315,37,0,0,0,1,1,0
2017,smithca02,BOS,6.2,,8,27,25,1,7,0,0,0,0,1,2,7,0.28,0.333,0.28,0.613,0.389,7,2,0,0,0,0,1
2017,smithch08,OAK,55.2,,14,250,224,45,60,14,1,16,2,2,22,31,0.268,0.332,0.554,0.886,0.244,124,3,1,0,3,1,5
2017,smithch10,TOR,5,,4,23,22,3,7,3,1,1,0,0,1,1,0.318,0.348,0.682,1.03,0.3,15,0,0,0,0,0,0
2017,smithjo05,TOT,54,,59,214,201,20,46,9,0,4,3,1,10,71,0.229,0.268,0.333,0.601,0.331,67,2,1,1,1,1,0
2017,smithjo05,TOR,35.2,,38,144,131,13,30,5,0,3,2,1,10,51,0.229,0.287,0.336,0.623,0.346,44,2,1,1,1,1,0
2017,smithjo05,CLE,18.1,,21,70,70,7,16,4,0,1,1,0,0,20,0.229,0.229,0.329,0.557,0.306,23,0,0,0,0,0,0
2017,smithjo07,OAK,35,,26,151,135,20,35,16,2,3,2,1,15,25,0.259,0.331,0.474,0.805,0.296,64,2,0,0,1,1,1
2017,smokejo01,NYM,56.1,,54,267,227,34,64,16,0,10,6,2,32,68,0.282,0.374,0.485,0.858,0.355,110,1,3,2,3,7,2
2017,snellbl01,TBR,129.1,,24,547,482,65,113,26,2,15,5,2,59,119,0.234,0.317,0.39,0.707,0.281,188,15,0,4,1,1,2
2017,socolmi01,STL,18.2,,15,87,80,20,27,11,0,4,0,0,4,14,0.338,0.379,0.625,1.004,0.365,50,3,2,0,1,0,2
2017,solissa01,WSN,26,,30,112,99,17,22,5,0,4,0,0,13,28,0.222,0.313,0.394,0.706,0.269,39,2,0,0,0,0,1
2017,soriajo01,KCR,56,,59,232,210,24,49,7,1,1,0,0,20,64,0.233,0.302,0.29,0.592,0.329,61,7,1,0,1,2,2
2017,sparkgl01,TOR,1,,2,12,11,7,9,3,0,0,2,0,1,1,0.818,0.833,1.091,1.924,0.9,12,1,0,0,0,0,0
2017,stammcr01,SDP,80.1,,60,329,297,29,68,10,0,12,5,1,28,74,0.229,0.3,0.384,0.684,0.265,114,12,2,2,0,3,5
2017,stanery01,TBR,20,,21,95,82,13,26,4,0,6,4,1,12,29,0.317,0.4,0.585,0.985,0.417,48,1,0,0,1,2,0
2017,steckdr01,MIA,34.2,,37,151,132,13,30,5,0,4,2,1,18,54,0.227,0.318,0.356,0.674,0.347,47,1,0,0,1,1,3
2017,stephja01,CIN,25,,7,101,91,13,19,3,0,6,2,2,9,21,0.209,0.287,0.44,0.727,0.203,40,0,1,0,0,0,0
2017,stephro01,CIN,84.2,,25,383,317,52,81,22,1,12,4,5,53,86,0.256,0.36,0.445,0.805,0.307,141,7,2,5,6,3,6
2017,stewabr01,LAD,34.1,,17,147,124,18,28,3,0,4,1,0,19,29,0.226,0.331,0.347,0.678,0.261,43,5,1,2,1,2,2
2017,storedr01,CIN,54.2,,58,246,210,32,57,9,1,7,2,2,23,48,0.271,0.366,0.424,0.79,0.316,89,6,10,0,3,5,3
2017,strahma01,KCR,34.2,,24,154,127,22,30,5,0,6,0,1,22,37,0.236,0.362,0.417,0.779,0.286,53,4,3,2,0,2,0
2017,straida01,MIA,181.2,,33,769,687,90,176,41,5,31,10,6,60,170,0.256,0.318,0.466,0.783,0.294,320,9,5,10,7,4,1
2017,strasst01,WSN,175.1,,28,701,641,55,131,31,1,13,7,4,47,204,0.204,0.265,0.317,0.581,0.276,203,14,7,2,4,5,8
2017,stratch01,SFG,58.2,,13,256,222,25,59,11,1,5,3,1,28,51,0.266,0.346,0.392,0.738,0.32,87,6,1,2,3,0,2
2017,streehu01,LAA,4,,4,15,14,0,2,1,0,0,0,0,1,3,0.143,0.2,0.214,0.414,0.182,3,0,0,0,0,0,0
2017,strichu01,SFG,61.1,,68,268,233,20,59,6,4,4,4,2,29,58,0.253,0.337,0.365,0.702,0.316,85,5,2,1,3,4,2
2017,stripro01,LAD,74.1,,49,304,280,31,69,13,0,10,3,1,19,74,0.246,0.291,0.4,0.691,0.296,112,9,0,2,3,4,3
2017,stromma01,TOR,201,,33,834,762,82,201,33,1,21,10,5,62,164,0.264,0.323,0.392,0.715,0.31,299,34,6,0,4,1,5
2017,stroppe01,CHC,60.1,,69,250,218,22,45,11,1,4,2,1,26,65,0.206,0.298,0.321,0.619,0.273,70,7,3,2,1,1,3
2017,stumpda01,DET,37.2,,55,160,139,16,37,3,2,5,2,0,15,33,0.266,0.338,0.424,0.762,0.305,59,6,2,0,4,1,0
2017,suareal01,SFG,31.2,,18,135,122,18,28,7,1,4,2,0,11,34,0.23,0.296,0.402,0.698,0.282,49,1,1,0,1,2,1
2017,sucreje01,TBR,1,,1,7,4,3,2,2,0,0,0,0,2,0,0.5,0.571,1,1.571,0.4,4,0,0,0,1,0,0
2017,suterbr01,MIL,81.2,,22,341,315,33,83,11,2,8,2,1,22,64,0.263,0.315,0.387,0.702,0.307,122,6,2,1,1,2,3
2017,swarzan01,TOT,77.1,,70,303,275,21,58,7,3,6,4,1,22,91,0.211,0.272,0.324,0.595,0.287,89,6,2,1,3,4,0
2017,swarzan01,CHW,48.1,,41,186,171,12,37,4,1,2,3,1,13,52,0.216,0.269,0.287,0.555,0.294,49,6,0,0,2,2,0
2017,swarzan01,MIL,29,,29,117,104,9,21,3,2,4,1,0,9,39,0.202,0.276,0.385,0.66,0.274,40,0,2,1,1,2,0
2017,syndeno01,NYM,30.1,,7,124,118,14,29,5,1,0,2,2,3,34,0.246,0.268,0.305,0.573,0.341,36,1,1,1,1,1,3
2017,taillja01,PIT,133.2,,25,587,525,69,152,38,4,11,15,0,46,125,0.29,0.349,0.44,0.789,0.359,231,12,4,8,4,3,3
2017,tanakma01,NYY,178.1,,30,752,700,100,180,42,0,35,4,3,41,194,0.257,0.304,0.467,0.771,0.307,327,15,7,1,2,1,5
2017,taylobe10,BOS,17.1,,14,80,71,10,20,3,1,3,0,0,9,18,0.282,0.363,0.479,0.841,0.34,34,2,0,0,0,0,1
2017,tazawju01,MIA,55.1,,55,238,211,35,55,10,1,8,4,0,22,38,0.261,0.335,0.431,0.766,0.283,91,5,2,2,1,4,1
2017,teherju01,ATL,188.1,,32,812,723,103,186,31,5,31,26,6,72,151,0.257,0.329,0.443,0.772,0.285,320,15,7,7,3,3,7
2017,teperry01,TOR,77.2,,73,319,278,35,57,12,1,7,11,2,31,81,0.205,0.302,0.331,0.633,0.262,92,9,8,1,1,4,1
2017,tepesni01,TOT,15.2,,4,80,67,15,22,5,0,6,1,0,9,9,0.328,0.43,0.672,1.102,0.308,45,1,3,1,0,1,1
2017,tepesni01,MIN,1.2,,1,13,11,7,5,2,0,1,1,0,2,2,0.455,0.538,0.909,1.448,0.5,10,0,0,0,0,0,1
2017,tepesni01,TOR,14,,3,67,56,8,17,3,0,5,0,0,7,7,0.304,0.409,0.625,1.034,0.273,35,1,3,1,0,1,0
2017,dygesje01,PHI,18.1,,15,86,78,17,24,4,0,5,0,0,7,10,0.308,0.372,0.551,0.923,0.302,43,0,1,0,0,0,0
2017,thompja03,PHI,46.1,,11,210,181,27,50,10,1,9,2,0,22,35,0.276,0.367,0.492,0.858,0.295,89,8,5,0,2,0,3
2017,tillmch01,BAL,93,,24,444,386,86,125,25,0,24,2,2,51,63,0.324,0.406,0.575,0.981,0.336,222,10,4,1,2,0,1
2017,tollias01,HOU,5,,3,22,17,2,4,1,0,0,0,0,4,5,0.235,0.409,0.294,0.703,0.333,5,0,1,0,0,0,0
2017,tomlijo01,CLE,141,,26,585,564,80,166,41,1,23,1,1,14,109,0.294,0.315,0.493,0.807,0.329,278,18,4,0,3,0,3
2017,tonkimi01,MIN,21,,16,97,83,15,22,5,0,6,0,1,12,24,0.265,0.361,0.542,0.903,0.296,45,2,1,0,1,0,1
2017,torreca01,MIL,72.2,,67,322,280,37,78,10,1,10,7,2,33,56,0.279,0.356,0.429,0.785,0.312,120,9,3,2,4,1,3
2017,torrejo02,SDP,68.1,,62,284,258,34,63,14,1,13,5,0,16,63,0.244,0.295,0.457,0.753,0.27,118,7,4,3,3,0,3
2017,treinbl01,TOT,75.2,,72,325,292,35,80,14,2,6,3,1,25,74,0.274,0.338,0.397,0.736,0.344,116,12,5,0,3,3,2
2017,treinbl01,WSN,37.2,,37,169,150,24,48,9,1,3,2,0,13,32,0.32,0.379,0.453,0.832,0.381,68,10,3,0,3,1,0
2017,treinbl01,OAK,38,,35,156,142,11,32,5,1,3,1,1,12,42,0.225,0.295,0.338,0.633,0.299,48,2,2,0,0,2,2
2017,triggan01,OAK,65.1,,12,283,256,42,68,8,1,9,15,4,19,50,0.266,0.323,0.41,0.733,0.295,105,5,4,1,3,0,6
2017,tsengje01,CHC,6,,2,26,22,5,5,1,0,2,2,1,2,8,0.227,0.308,0.545,0.853,0.231,12,0,1,0,1,0,1
